time: 1e-09, e: 1000000000000.0, Ar2^+: 0, Ar*: 0, Ar2(W)^+: 0, Ar(W)^+: 0, Ar^+: 1000000000000.0, Ar: 3.2187760973281406e+24, e(W): 0, EN: 77.66808103688814
time: 0.000699923738163646, e: 2.4356627257484826e+17, Ar2^+: 2.4429540436772653e+17, Ar*: 1.970886791025704e+18, Ar2(W)^+: 1.0331523938448195e+18, Ar(W)^+: 2169387931209115.0, Ar^+: 545799593774219.1, Ar: 3.218771568818438e+24, e(W): 1.0365967131626765e+18, EN: 4.515662405008168
time: 0.0007015898936826429, e: 2.4384627257484826e+17, Ar2^+: 2.4454540436772653e+17, Ar*: 1.962936791025704e+18, Ar2(W)^+: 1.0355123938448195e+18, Ar(W)^+: 2169387931209115.0, Ar^+: 545799593774219.1, Ar: 3.21877157154826e+24, e(W): 1.0389267131626765e+18, EN: 4.509201369434866
time: 0.0007032482832662548, e: 2.4334627257484826e+17, Ar2^+: 2.4379540436772653e+17, Ar*: 1.960116791025704e+18, Ar2(W)^+: 1.0380723938448195e+18, Ar(W)^+: 2169387931209115.0, Ar^+: 595799593774219.1, Ar: 3.2187715706981835e+24, e(W): 1.0412867131626765e+18, EN: 4.5207527719975005
time: 0.0007048939376259944, e: 2.4329627257484826e+17, Ar2^+: 2.4368540436772653e+17, Ar*: 1.967426791025704e+18, Ar2(W)^+: 1.0407023938448195e+18, Ar(W)^+: 2179387931209115.0, Ar^+: 415799593774219.1, Ar: 3.218771558518367e+24, e(W): 1.0436867131626765e+18, EN: 4.521911377626185
time: 0.000706550748214761, e: 2.4303627257484826e+17, Ar2^+: 2.4325540436772653e+17, Ar*: 1.972426791025704e+18, Ar2(W)^+: 1.0432123938448195e+18, Ar(W)^+: 2189387931209115.0, Ar^+: 565799593774219.1, Ar: 3.2187715491984894e+24, e(W): 1.0461867131626765e+18, EN: 4.527946328192764
time: 0.0007081984095439167, e: 2.4300627257484826e+17, Ar2^+: 2.4316540436772653e+17, Ar*: 1.971656791025704e+18, Ar2(W)^+: 1.0457023938448195e+18, Ar(W)^+: 2189387931209115.0, Ar^+: 465799593774219.1, Ar: 3.21877154526848e+24, e(W): 1.0485167131626765e+18, EN: 4.528643772677817
time: 0.0007098406347796003, e: 2.4292627257484826e+17, Ar2^+: 2.4323540436772653e+17, Ar*: 1.977806791025704e+18, Ar2(W)^+: 1.0479023938448195e+18, Ar(W)^+: 2189387931209115.0, Ar^+: 415799593774219.1, Ar: 3.2187715346286503e+24, e(W): 1.0508167131626765e+18, EN: 4.530504742456217
time: 0.0007114825455597397, e: 2.4274627257484826e+17, Ar2^+: 2.4294540436772653e+17, Ar*: 1.984236791025704e+18, Ar2(W)^+: 1.0503823938448195e+18, Ar(W)^+: 2189387931209115.0, Ar^+: 505799593774219.1, Ar: 3.2187715237288206e+24, e(W): 1.0532767131626765e+18, EN: 4.534697883410316
time: 0.0007131182565545777, e: 2.4303627257484826e+17, Ar2^+: 2.4329540436772653e+17, Ar*: 1.983436791025704e+18, Ar2(W)^+: 1.0528423938448195e+18, Ar(W)^+: 2199387931209115.0, Ar^+: 395799593774219.1, Ar: 3.218771519008829e+24, e(W): 1.0556967131626765e+18, EN: 4.5279463302764995
time: 0.0007147593315119674, e: 2.4334627257484826e+17, Ar2^+: 2.4348540436772653e+17, Ar*: 1.982656791025704e+18, Ar2(W)^+: 1.0552723938448195e+18, Ar(W)^+: 2199387931209115.0, Ar^+: 475799593774219.1, Ar: 3.2187715144688427e+24, e(W): 1.0580867131626765e+18, EN: 4.520751941570585
time: 0.000716394429071791, e: 2.4363627257484826e+17, Ar2^+: 2.4368540436772653e+17, Ar*: 1.981086791025704e+18, Ar2(W)^+: 1.0579723938448195e+18, Ar(W)^+: 2199387931209115.0, Ar^+: 495799593774219.1, Ar: 3.218771510218845e+24, e(W): 1.0607167131626765e+18, EN: 4.5140453051204235
time: 0.0007180534461368562, e: 2.4364627257484826e+17, Ar2^+: 2.4342540436772653e+17, Ar*: 1.976006791025704e+18, Ar2(W)^+: 1.0607123938448195e+18, Ar(W)^+: 2199387931209115.0, Ar^+: 265799593774219.12, Ar: 3.2187715105687423e+24, e(W): 1.0629567131626765e+18, EN: 4.513814394084994
time: 0.0007197173547373389, e: 2.4377627257484826e+17, Ar2^+: 2.4286540436772653e+17, Ar*: 1.964796791025704e+18, Ar2(W)^+: 1.0632623938448195e+18, Ar(W)^+: 2219387931209115.0, Ar^+: 465799593774219.1, Ar: 3.218771517578483e+24, e(W): 1.0650367131626765e+18, EN: 4.5108147895159405
time: 0.0007213814886550276, e: 2.4375627257484826e+17, Ar2^+: 2.4275540436772653e+17, Ar*: 1.964976791025704e+18, Ar2(W)^+: 1.0659423938448195e+18, Ar(W)^+: 2219387931209115.0, Ar^+: 575799593774219.1, Ar: 3.218771512148525e+24, e(W): 1.0677367131626765e+18, EN: 4.511275991259838
time: 0.0007230414600325231, e: 2.4376627257484826e+17, Ar2^+: 2.4271540436772653e+17, Ar*: 1.963966791025704e+18, Ar2(W)^+: 1.0685723938448195e+18, Ar(W)^+: 2219387931209115.0, Ar^+: 505799593774219.1, Ar: 3.218771508048524e+24, e(W): 1.0702467131626765e+18, EN: 4.51104537868082
time: 0.0007247009694700792, e: 2.4402627257484826e+17, Ar2^+: 2.4308540436772653e+17, Ar*: 1.960376791025704e+18, Ar2(W)^+: 1.0709023938448195e+18, Ar(W)^+: 2229387931209115.0, Ar^+: 475799593774219.1, Ar: 3.218771506258454e+24, e(W): 1.0726667131626765e+18, EN: 4.505058228121942
time: 0.0007263791197889576, e: 2.4373627257484826e+17, Ar2^+: 2.4280540436772653e+17, Ar*: 1.955806791025704e+18, Ar2(W)^+: 1.0734023938448195e+18, Ar(W)^+: 2229387931209115.0, Ar^+: 495799593774219.1, Ar: 3.218771506368354e+24, e(W): 1.0751967131626765e+18, EN: 4.511751046590066
time: 0.0007280454687854812, e: 2.4334627257484826e+17, Ar2^+: 2.4228540436772653e+17, Ar*: 1.950966791025704e+18, Ar2(W)^+: 1.0759823938448195e+18, Ar(W)^+: 2229387931209115.0, Ar^+: 545799593774219.1, Ar: 3.218771507038241e+24, e(W): 1.0776967131626765e+18, EN: 4.520752779878419
time: 0.000729702728662875, e: 2.4391627257484826e+17, Ar2^+: 2.4249540436772653e+17, Ar*: 1.945406791025704e+18, Ar2(W)^+: 1.0785923938448195e+18, Ar(W)^+: 2229387931209115.0, Ar^+: 515799593774219.1, Ar: 3.218771506988126e+24, e(W): 1.0799167131626765e+18, EN: 4.507589190984848
time: 0.000731366151495571, e: 2.4364627257484826e+17, Ar2^+: 2.4233540436772653e+17, Ar*: 1.947076791025704e+18, Ar2(W)^+: 1.0810723938448195e+18, Ar(W)^+: 2229387931209115.0, Ar^+: 445799593774219.1, Ar: 3.21877150074817e+24, e(W): 1.0824367131626765e+18, EN: 4.513814395377608
time: 0.0007330403960904373, e: 2.4369627257484826e+17, Ar2^+: 2.4226540436772653e+17, Ar*: 1.947046791025704e+18, Ar2(W)^+: 1.0834423938448195e+18, Ar(W)^+: 2229387931209115.0, Ar^+: 495799593774219.1, Ar: 3.2187714961281753e+24, e(W): 1.0847367131626765e+18, EN: 4.512660200620137
time: 0.0007347041064936919, e: 2.4366627257484826e+17, Ar2^+: 2.4218540436772653e+17, Ar*: 1.946106791025704e+18, Ar2(W)^+: 1.0857123938448195e+18, Ar(W)^+: 2229387931209115.0, Ar^+: 595799593774219.1, Ar: 3.2187714925881667e+24, e(W): 1.0870567131626765e+18, EN: 4.513352642890985
time: 0.0007363799258171403, e: 2.4415627257484826e+17, Ar2^+: 2.4257540436772653e+17, Ar*: 1.945536791025704e+18, Ar2(W)^+: 1.0883223938448195e+18, Ar(W)^+: 2229387931209115.0, Ar^+: 535799593774219.1, Ar: 3.218771487218186e+24, e(W): 1.0895067131626765e+18, EN: 4.502070989880387
time: 0.000738059765881856, e: 2.4463627257484826e+17, Ar2^+: 2.4295540436772653e+17, Ar*: 1.946016791025704e+18, Ar2(W)^+: 1.0908023938448195e+18, Ar(W)^+: 2239387931209115.0, Ar^+: 505799593774219.1, Ar: 3.2187714810382233e+24, e(W): 1.0918667131626765e+18, EN: 4.491077567469316
time: 0.0007397536958366834, e: 2.4435627257484826e+17, Ar2^+: 2.4276540436772653e+17, Ar*: 1.939566791025704e+18, Ar2(W)^+: 1.0933023938448195e+18, Ar(W)^+: 2239387931209115.0, Ar^+: 495799593774219.1, Ar: 3.218771482878061e+24, e(W): 1.0944467131626765e+18, EN: 4.497483450983198
time: 0.0007414596313825685, e: 2.4479627257484826e+17, Ar2^+: 2.4289540436772653e+17, Ar*: 1.929876791025704e+18, Ar2(W)^+: 1.0960923938448195e+18, Ar(W)^+: 2249387931209115.0, Ar^+: 435799593774219.1, Ar: 3.21877148677786e+24, e(W): 1.0968767131626765e+18, EN: 4.48742576503454
time: 0.0007431645456152059, e: 2.4536627257484826e+17, Ar2^+: 2.4332540436772653e+17, Ar*: 1.919726791025704e+18, Ar2(W)^+: 1.0984223938448195e+18, Ar(W)^+: 2269387931209115.0, Ar^+: 445799593774219.1, Ar: 3.218771491377648e+24, e(W): 1.0990967131626765e+18, EN: 4.474467342961237
time: 0.0007448864671109158, e: 2.4474627257484826e+17, Ar2^+: 2.4284540436772653e+17, Ar*: 1.915786791025704e+18, Ar2(W)^+: 1.1008823938448195e+18, Ar(W)^+: 2279387931209115.0, Ar^+: 485799593774219.1, Ar: 3.218771491307537e+24, e(W): 1.1017467131626765e+18, EN: 4.488566276427967
time: 0.0007465885264345101, e: 2.4483627257484826e+17, Ar2^+: 2.4292540436772653e+17, Ar*: 1.909346791025704e+18, Ar2(W)^+: 1.1034823938448195e+18, Ar(W)^+: 2279387931209115.0, Ar^+: 445799593774219.1, Ar: 3.218771492427403e+24, e(W): 1.1042967131626765e+18, EN: 4.486513801733754
time: 0.0007483000466095799, e: 2.4483627257484826e+17, Ar2^+: 2.4310540436772653e+17, Ar*: 1.907706791025704e+18, Ar2(W)^+: 1.1059623938448195e+18, Ar(W)^+: 2289387931209115.0, Ar^+: 515799593774219.1, Ar: 3.2187714886673887e+24, e(W): 1.1070367131626765e+18, EN: 4.486513802307742
time: 0.0007499990562371166, e: 2.4448627257484826e+17, Ar2^+: 2.4261540436772653e+17, Ar*: 1.909226791025704e+18, Ar2(W)^+: 1.1085723938448195e+18, Ar(W)^+: 2289387931209115.0, Ar^+: 445799593774219.1, Ar: 3.2187714829774236e+24, e(W): 1.1094367131626765e+18, EN: 4.494506879805413
time: 0.0007517154348635404, e: 2.4514627257484826e+17, Ar2^+: 2.4265540436772653e+17, Ar*: 1.906086791025704e+18, Ar2(W)^+: 1.1113523938448195e+18, Ar(W)^+: 2299387931209115.0, Ar^+: 465799593774219.1, Ar: 3.2187714804473705e+24, e(W): 1.1116267131626765e+18, EN: 4.479459408706599
time: 0.000753432128492947, e: 2.4452627257484826e+17, Ar2^+: 2.4235540436772653e+17, Ar*: 1.911056791025704e+18, Ar2(W)^+: 1.1138923938448195e+18, Ar(W)^+: 2299387931209115.0, Ar^+: 445799593774219.1, Ar: 3.218771471017513e+24, e(W): 1.1144667131626765e+18, EN: 4.493591854330211
time: 0.0007551331093305522, e: 2.4429627257484826e+17, Ar2^+: 2.4209540436772653e+17, Ar*: 1.914426791025704e+18, Ar2(W)^+: 1.1165223938448195e+18, Ar(W)^+: 2319387931209115.0, Ar^+: 425799593774219.1, Ar: 3.2187714629076003e+24, e(W): 1.1170667131626765e+18, EN: 4.498858673687388
time: 0.0007568366707773642, e: 2.4403627257484826e+17, Ar2^+: 2.4130540436772653e+17, Ar*: 1.918736791025704e+18, Ar2(W)^+: 1.1192423938448195e+18, Ar(W)^+: 2319387931209115.0, Ar^+: 615799593774219.1, Ar: 3.218771454547701e+24, e(W): 1.1194467131626765e+18, EN: 4.504828300628687
time: 0.0007585186537039728, e: 2.4358627257484826e+17, Ar2^+: 2.4117540436772653e+17, Ar*: 1.927306791025704e+18, Ar2(W)^+: 1.1216923938448195e+18, Ar(W)^+: 2329387931209115.0, Ar^+: 465799593774219.1, Ar: 3.2187714414779136e+24, e(W): 1.1220767131626765e+18, EN: 4.515200267649159
time: 0.0007602060231315346, e: 2.4401627257484826e+17, Ar2^+: 2.4094540436772653e+17, Ar*: 1.927896791025704e+18, Ar2(W)^+: 1.1243723938448195e+18, Ar(W)^+: 2339387931209115.0, Ar^+: 545799593774219.1, Ar: 3.218771435897945e+24, e(W): 1.1241867131626765e+18, EN: 4.505288201638988
time: 0.0007618867728885925, e: 2.4344627257484826e+17, Ar2^+: 2.4090540436772653e+17, Ar*: 1.934056791025704e+18, Ar2(W)^+: 1.1266423938448195e+18, Ar(W)^+: 2339387931209115.0, Ar^+: 445799593774219.1, Ar: 3.2187714253780934e+24, e(W): 1.1268867131626765e+18, EN: 4.518451319515405
time: 0.0007635471085572776, e: 2.4298627257484826e+17, Ar2^+: 2.4053540436772653e+17, Ar*: 1.948106791025704e+18, Ar2(W)^+: 1.1291523938448195e+18, Ar(W)^+: 2349387931209115.0, Ar^+: 495799593774219.1, Ar: 3.21877140698844e+24, e(W): 1.1295467131626765e+18, EN: 4.529108880000469
time: 0.0007652010700596631, e: 2.4266627257484826e+17, Ar2^+: 2.4034540436772653e+17, Ar*: 1.962016791025704e+18, Ar2(W)^+: 1.1314023938448195e+18, Ar(W)^+: 2349387931209115.0, Ar^+: 395799593774219.1, Ar: 3.218771389058768e+24, e(W): 1.1318267131626765e+18, EN: 4.536564172520468
time: 0.0007668467953257079, e: 2.4329627257484826e+17, Ar2^+: 2.4090540436772653e+17, Ar*: 1.970096791025704e+18, Ar2(W)^+: 1.1336723938448195e+18, Ar(W)^+: 2349387931209115.0, Ar^+: 535799593774219.1, Ar: 3.2187713751790063e+24, e(W): 1.1341667131626765e+18, EN: 4.521911397193736
time: 0.0007685059407758139, e: 2.4318627257484826e+17, Ar2^+: 2.4062540436772653e+17, Ar*: 1.974626791025704e+18, Ar2(W)^+: 1.1361923938448195e+18, Ar(W)^+: 2349387931209115.0, Ar^+: 555799593774219.1, Ar: 3.218771366149125e+24, e(W): 1.1365367131626765e+18, EN: 4.524462555044624
time: 0.0007701489576554381, e: 2.4325627257484826e+17, Ar2^+: 2.4058540436772653e+17, Ar*: 1.979346791025704e+18, Ar2(W)^+: 1.1388623938448195e+18, Ar(W)^+: 2349387931209115.0, Ar^+: 495799593774219.1, Ar: 3.2187713562292493e+24, e(W): 1.1390367131626765e+18, EN: 4.5228387374899555
time: 0.0007717864540806813, e: 2.4293627257484826e+17, Ar2^+: 2.4027540436772653e+17, Ar*: 1.981016791025704e+18, Ar2(W)^+: 1.1413523938448195e+18, Ar(W)^+: 2349387931209115.0, Ar^+: 375799593774219.1, Ar: 3.218771350319297e+24, e(W): 1.1414167131626765e+18, EN: 4.53027205195663
time: 0.000773429391784563, e: 2.4255627257484826e+17, Ar2^+: 2.3984540436772653e+17, Ar*: 1.982566791025704e+18, Ar2(W)^+: 1.1437623938448195e+18, Ar(W)^+: 2359387931209115.0, Ar^+: 435799593774219.1, Ar: 3.218771344739333e+24, e(W): 1.1438467131626765e+18, EN: 4.5391329844174955
time: 0.0007750665634520907, e: 2.4342627257484826e+17, Ar2^+: 2.4078540436772653e+17, Ar*: 1.990846791025704e+18, Ar2(W)^+: 1.1460023938448195e+18, Ar(W)^+: 2369387931209115.0, Ar^+: 525799593774219.1, Ar: 3.218771329999583e+24, e(W): 1.1462567131626765e+18, EN: 4.518900340120555
time: 0.0007767194848843007, e: 2.4417627257484826e+17, Ar2^+: 2.4130540436772653e+17, Ar*: 1.976846791025704e+18, Ar2(W)^+: 1.1485123938448195e+18, Ar(W)^+: 2389387931209115.0, Ar^+: 455799593774219.1, Ar: 3.2187713379892807e+24, e(W): 1.1484867131626765e+18, EN: 4.501611800721304
time: 0.0007783966812142059, e: 2.4438627257484826e+17, Ar2^+: 2.4114540436772653e+17, Ar*: 1.964446791025704e+18, Ar2(W)^+: 1.1510223938448195e+18, Ar(W)^+: 2399387931209115.0, Ar^+: 475799593774219.1, Ar: 3.2187713456589944e+24, e(W): 1.1506567131626765e+18, EN: 4.4967961892126445
time: 0.0007800753601692104, e: 2.4410627257484826e+17, Ar2^+: 2.4092540436772653e+17, Ar*: 1.953566791025704e+18, Ar2(W)^+: 1.1534823938448195e+18, Ar(W)^+: 2399387931209115.0, Ar^+: 525799593774219.1, Ar: 3.218771352008727e+24, e(W): 1.1532267131626765e+18, EN: 4.503275416214114
time: 0.0007817640114356375, e: 2.4452627257484826e+17, Ar2^+: 2.4140540436772653e+17, Ar*: 1.947676791025704e+18, Ar2(W)^+: 1.1560123938448195e+18, Ar(W)^+: 2409387931209115.0, Ar^+: 355799593774219.1, Ar: 3.2187713520386127e+24, e(W): 1.1556567131626765e+18, EN: 4.493591863117438
time: 0.0007834586607202582, e: 2.4478627257484826e+17, Ar2^+: 2.4147540436772653e+17, Ar*: 1.931296791025704e+18, Ar2(W)^+: 1.1586023938448195e+18, Ar(W)^+: 2419387931209115.0, Ar^+: 465799593774219.1, Ar: 3.218771362978252e+24, e(W): 1.1581767131626765e+18, EN: 4.487653830842889
time: 0.0007851592405411322, e: 2.4482627257484826e+17, Ar2^+: 2.4151540436772653e+17, Ar*: 1.921026791025704e+18, Ar2(W)^+: 1.1610423938448195e+18, Ar(W)^+: 2419387931209115.0, Ar^+: 635799593774219.1, Ar: 3.218771368118031e+24, e(W): 1.1607867131626765e+18, EN: 4.486741767993467
time: 0.0007868660391494709, e: 2.4483627257484826e+17, Ar2^+: 2.4178540436772653e+17, Ar*: 1.913696791025704e+18, Ar2(W)^+: 1.1634923938448195e+18, Ar(W)^+: 2439387931209115.0, Ar^+: 545799593774219.1, Ar: 3.2187713700778737e+24, e(W): 1.1634267131626765e+18, EN: 4.4865138142764165
time: 0.0007885805298226204, e: 2.4535627257484826e+17, Ar2^+: 2.4210540436772653e+17, Ar*: 1.907586791025704e+18, Ar2(W)^+: 1.1658423938448195e+18, Ar(W)^+: 2439387931209115.0, Ar^+: 695799593774219.1, Ar: 3.2187713706977475e+24, e(W): 1.1657267131626765e+18, EN: 4.474694012512081
time: 0.00079029075785839, e: 2.4510627257484826e+17, Ar2^+: 2.4224540436772653e+17, Ar*: 1.901286791025704e+18, Ar2(W)^+: 1.1681323938448195e+18, Ar(W)^+: 2449387931209115.0, Ar^+: 555799593774219.1, Ar: 3.2187713722675946e+24, e(W): 1.1682767131626765e+18, EN: 4.480368340358358
time: 0.0007920026667337877, e: 2.4493627257484826e+17, Ar2^+: 2.4208540436772653e+17, Ar*: 1.903226791025704e+18, Ar2(W)^+: 1.1708823938448195e+18, Ar(W)^+: 2449387931209115.0, Ar^+: 545799593774219.1, Ar: 3.218771365157656e+24, e(W): 1.1710267131626765e+18, EN: 4.484235626194028
time: 0.0007937120769118091, e: 2.4489627257484826e+17, Ar2^+: 2.4248540436772653e+17, Ar*: 1.896126791025704e+18, Ar2(W)^+: 1.1733323938448195e+18, Ar(W)^+: 2449387931209115.0, Ar^+: 505799593774219.1, Ar: 3.218771366597511e+24, e(W): 1.1738767131626765e+18, EN: 4.485146607566695
time: 0.0007954179227566508, e: 2.4477627257484826e+17, Ar2^+: 2.4209540436772653e+17, Ar*: 1.899596791025704e+18, Ar2(W)^+: 1.1759223938448195e+18, Ar(W)^+: 2449387931209115.0, Ar^+: 475799593774219.1, Ar: 3.218771358757593e+24, e(W): 1.1761667131626765e+18, EN: 4.487881912094837
time: 0.0007971243888054408, e: 2.4406627257484826e+17, Ar2^+: 2.4182540436772653e+17, Ar*: 1.901416791025704e+18, Ar2(W)^+: 1.1781623938448195e+18, Ar(W)^+: 2449387931209115.0, Ar^+: 415799593774219.1, Ar: 3.218771353057642e+24, e(W): 1.1787867131626765e+18, EN: 4.50413865059651
time: 0.000798819596650449, e: 2.4394627257484826e+17, Ar2^+: 2.4137540436772653e+17, Ar*: 1.916636791025704e+18, Ar2(W)^+: 1.1807123938448195e+18, Ar(W)^+: 2449387931209115.0, Ar^+: 615799593774219.1, Ar: 3.2187713334380145e+24, e(W): 1.1812067131626765e+18, EN: 4.506898650617427
time: 0.000800515898757343, e: 2.4413627257484826e+17, Ar2^+: 2.4148540436772653e+17, Ar*: 1.920086791025704e+18, Ar2(W)^+: 1.1831923938448195e+18, Ar(W)^+: 2449387931209115.0, Ar^+: 595799593774219.1, Ar: 3.2187713248281104e+24, e(W): 1.1835867131626765e+18, EN: 4.502530311448212
time: 0.0008022075999541372, e: 2.4434627257484826e+17, Ar2^+: 2.4159540436772653e+17, Ar*: 1.918466791025704e+18, Ar2(W)^+: 1.1858223938448195e+18, Ar(W)^+: 2449387931209115.0, Ar^+: 415799593774219.1, Ar: 3.2187713211480906e+24, e(W): 1.1859367131626765e+18, EN: 4.497768356479765
time: 0.0008038976281741119, e: 2.4409627257484826e+17, Ar2^+: 2.4122540436772653e+17, Ar*: 1.915586791025704e+18, Ar2(W)^+: 1.1883923938448195e+18, Ar(W)^+: 2449387931209115.0, Ar^+: 515799593774219.1, Ar: 3.218771319528023e+24, e(W): 1.1884867131626765e+18, EN: 4.503449214423217
time: 0.0008055956329310503, e: 2.4374627257484826e+17, Ar2^+: 2.4143540436772653e+17, Ar*: 1.917076791025704e+18, Ar2(W)^+: 1.1906723938448195e+18, Ar(W)^+: 2449387931209115.0, Ar^+: 555799593774219.1, Ar: 3.218771313018077e+24, e(W): 1.1913667131626765e+18, EN: 4.511506644115083
time: 0.0008072762244735331, e: 2.4345627257484826e+17, Ar2^+: 2.4104540436772653e+17, Ar*: 1.926496791025704e+18, Ar2(W)^+: 1.1931923938448195e+18, Ar(W)^+: 2449387931209115.0, Ar^+: 505799593774219.1, Ar: 3.218771299388308e+24, e(W): 1.1937367131626765e+18, EN: 4.518206095602851
time: 0.0008089621274953203, e: 2.4371627257484826e+17, Ar2^+: 2.4118540436772653e+17, Ar*: 1.931756791025704e+18, Ar2(W)^+: 1.1956323938448195e+18, Ar(W)^+: 2449387931209115.0, Ar^+: 475799593774219.1, Ar: 3.2187712889984544e+24, e(W): 1.1960267131626765e+18, EN: 4.512198710345362
time: 0.0008106329957462627, e: 2.4399627257484826e+17, Ar2^+: 2.4122540436772653e+17, Ar*: 1.933976791025704e+18, Ar2(W)^+: 1.1982223938448195e+18, Ar(W)^+: 2469387931209115.0, Ar^+: 455799593774219.1, Ar: 3.2187712815185203e+24, e(W): 1.1983767131626765e+18, EN: 4.505748217434827
time: 0.0008123036405740726, e: 2.4319627257484826e+17, Ar2^+: 2.4094540436772653e+17, Ar*: 1.938816791025704e+18, Ar2(W)^+: 1.2004123938448195e+18, Ar(W)^+: 2479387931209115.0, Ar^+: 445799593774219.1, Ar: 3.218771272858628e+24, e(W): 1.2010867131626765e+18, EN: 4.524230519052377
time: 0.000813969218516473, e: 2.4312627257484826e+17, Ar2^+: 2.4094540436772653e+17, Ar*: 1.945386791025704e+18, Ar2(W)^+: 1.2029223938448195e+18, Ar(W)^+: 2489387931209115.0, Ar^+: 565799593774219.1, Ar: 3.2187712611388017e+24, e(W): 1.2037967131626765e+18, EN: 4.525855401795253
time: 0.0008156367453943979, e: 2.4328627257484826e+17, Ar2^+: 2.4112540436772653e+17, Ar*: 1.950036791025704e+18, Ar2(W)^+: 1.2052723938448195e+18, Ar(W)^+: 2489387931209115.0, Ar^+: 675799593774219.1, Ar: 3.2187712513189253e+24, e(W): 1.2062767131626765e+18, EN: 4.522143209651447
time: 0.000817305857495796, e: 2.4360627257484826e+17, Ar2^+: 2.4154540436772653e+17, Ar*: 1.952026791025704e+18, Ar2(W)^+: 1.2078423938448195e+18, Ar(W)^+: 2499387931209115.0, Ar^+: 475799593774219.1, Ar: 3.2187712435389964e+24, e(W): 1.2087567131626765e+18, EN: 4.514738231166242
time: 0.0008189756577241934, e: 2.4370627257484826e+17, Ar2^+: 2.4133540436772653e+17, Ar*: 1.951106791025704e+18, Ar2(W)^+: 1.2104823938448195e+18, Ar(W)^+: 2499387931209115.0, Ar^+: 455799593774219.1, Ar: 3.2187712396189845e+24, e(W): 1.2110667131626765e+18, EN: 4.5124294641232945
time: 0.0008206446383845408, e: 2.4356627257484826e+17, Ar2^+: 2.4122540436772653e+17, Ar*: 1.953556791025704e+18, Ar2(W)^+: 1.2130923938448195e+18, Ar(W)^+: 2509387931209115.0, Ar^+: 415799593774219.1, Ar: 3.21877123219907e+24, e(W): 1.2136767131626765e+18, EN: 4.5156624432165735
time: 0.0008223004140566763, e: 2.4347627257484826e+17, Ar2^+: 2.4097540436772653e+17, Ar*: 1.955646791025704e+18, Ar2(W)^+: 1.2156323938448195e+18, Ar(W)^+: 2509387931209115.0, Ar^+: 515799593774219.1, Ar: 3.218771225429129e+24, e(W): 1.2161567131626765e+18, EN: 4.517743388261283
time: 0.0008239685931254444, e: 2.4347627257484826e+17, Ar2^+: 2.4114540436772653e+17, Ar*: 1.959746791025704e+18, Ar2(W)^+: 1.2180223938448195e+18, Ar(W)^+: 2519387931209115.0, Ar^+: 465799593774219.1, Ar: 3.21877121624925e+24, e(W): 1.2186767131626765e+18, EN: 4.517743391768919
time: 0.0008256283511655407, e: 2.4333627257484826e+17, Ar2^+: 2.4077540436772653e+17, Ar*: 1.963156791025704e+18, Ar2(W)^+: 1.2206723938448195e+18, Ar(W)^+: 2529387931209115.0, Ar^+: 505799593774219.1, Ar: 3.2187712082293417e+24, e(W): 1.2211467131626765e+18, EN: 4.520984481377961
time: 0.0008272804858800178, e: 2.4351627257484826e+17, Ar2^+: 2.4123540436772653e+17, Ar*: 1.966166791025704e+18, Ar2(W)^+: 1.2229023938448195e+18, Ar(W)^+: 2529387931209115.0, Ar^+: 405799593774219.1, Ar: 3.2187711999394267e+24, e(W): 1.2235567131626765e+18, EN: 4.516818275394645
